node_id,node_type,node_name,node_source,group_name_auto,group_name_bert,group_id_bert
11325,disease,Fanconi anemia complementation group F,MONDO,Fanconi anemia complementation group,Fanconi anemia complementation group,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638
9214,disease,Fanconi anemia complementation group D2,MONDO,Fanconi anemia complementation group,Fanconi anemia complementation group,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638
14985,disease,Fanconi anemia complementation group V,MONDO,Fanconi anemia complementation group,Fanconi anemia complementation group,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638
9215,disease,Fanconi anemia complementation group A,MONDO,Fanconi anemia complementation group,Fanconi anemia complementation group,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638
11584,disease,Fanconi anemia complementation group D1,MONDO,Fanconi anemia complementation group,Fanconi anemia complementation group,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638
12186,disease,Fanconi anemia complementation group I,MONDO,Fanconi anemia complementation group,Fanconi anemia complementation group,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638
13566,disease,Fanconi anemia complementation group L,MONDO,Fanconi anemia complementation group,Fanconi anemia complementation group,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638
14638,disease,Fanconi anemia complementation group T,MONDO,Fanconi anemia complementation group,Fanconi anemia complementation group,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638
7157,disease,"arthrogryposis, distal, type 1A",MONDO,"arthrogryposis, distal,","arthrogryposis, distal,",7157_14028_16675_7364_32750_20820_30847_32751_13698
14028,disease,distal arthrogryposis type 5D,MONDO,"arthrogryposis, distal,","arthrogryposis, distal,",7157_14028_16675_7364_32750_20820_30847_32751_13698
16675,disease,distal arthrogryposis type 10,MONDO,"arthrogryposis, distal,","arthrogryposis, distal,",7157_14028_16675_7364_32750_20820_30847_32751_13698
7364,disease,"arthrogryposis, distal, type 2E",MONDO,"arthrogryposis, distal,","arthrogryposis, distal,",7157_14028_16675_7364_32750_20820_30847_32751_13698
32750,disease,"arthrogryposis, distal, type 2B2",MONDO,"arthrogryposis, distal,","arthrogryposis, distal,",7157_14028_16675_7364_32750_20820_30847_32751_13698
20820,disease,distal arthrogryposis type 2B1,MONDO,"arthrogryposis, distal,","arthrogryposis, distal,",7157_14028_16675_7364_32750_20820_30847_32751_13698
30847,disease,"arthrogryposis, distal, type 1C",MONDO,"arthrogryposis, distal,","arthrogryposis, distal,",7157_14028_16675_7364_32750_20820_30847_32751_13698
32751,disease,"arthrogryposis, distal, type 2B3",MONDO,"arthrogryposis, distal,","arthrogryposis, distal,",7157_14028_16675_7364_32750_20820_30847_32751_13698
13698,disease,"arthrogryposis, distal, type 1B",MONDO,"arthrogryposis, distal,","arthrogryposis, distal,",7157_14028_16675_7364_32750_20820_30847_32751_13698
32911,disease,"deafness, autosomal dominant 75",MONDO,"deafness, autosomal dominant","deafness, autosomal dominant",32911_33258_32917_33668_33665_30058_33260_32802_33259_29137_30998
33258,disease,"deafness, autosomal dominant 71",MONDO,"deafness, autosomal dominant","deafness, autosomal dominant",32911_33258_32917_33668_33665_30058_33260_32802_33259_29137_30998
32917,disease,"deafness, autosomal dominant 76",MONDO,"deafness, autosomal dominant","deafness, autosomal dominant",32911_33258_32917_33668_33665_30058_33260_32802_33259_29137_30998
33668,disease,"deafness, autosomal dominant 79",MONDO,"deafness, autosomal dominant","deafness, autosomal dominant",32911_33258_32917_33668_33665_30058_33260_32802_33259_29137_30998
33665,disease,"deafness, autosomal dominant 78",MONDO,"deafness, autosomal dominant","deafness, autosomal dominant",32911_33258_32917_33668_33665_30058_33260_32802_33259_29137_30998
30058,disease,"deafness, autosomal dominant 77",MONDO,"deafness, autosomal dominant","deafness, autosomal dominant",32911_33258_32917_33668_33665_30058_33260_32802_33259_29137_30998
33260,disease,"deafness, autosomal dominant 73",MONDO,"deafness, autosomal dominant","deafness, autosomal dominant",32911_33258_32917_33668_33665_30058_33260_32802_33259_29137_30998
32802,disease,"deafness, autosomal dominant 37",MONDO,"deafness, autosomal dominant","deafness, autosomal dominant",32911_33258_32917_33668_33665_30058_33260_32802_33259_29137_30998
33259,disease,"deafness, autosomal dominant 72",MONDO,"deafness, autosomal dominant","deafness, autosomal dominant",32911_33258_32917_33668_33665_30058_33260_32802_33259_29137_30998
29137,disease,"deafness, autosomal dominant 74",MONDO,"deafness, autosomal dominant","deafness, autosomal dominant",32911_33258_32917_33668_33665_30058_33260_32802_33259_29137_30998
30998,disease,"deafness, autosomal dominant 80",MONDO,"deafness, autosomal dominant","deafness, autosomal dominant",32911_33258_32917_33668_33665_30058_33260_32802_33259_29137_30998
14076,disease,"dyskeratosis congenita, autosomal recessive 5",MONDO,"dyskeratosis congenita, autosomal recessive","dyskeratosis congenita, autosomal recessive",14076_13519_9136_14600_13520_27353
13519,disease,"dyskeratosis congenita, autosomal recessive 2",MONDO,"dyskeratosis congenita, autosomal recessive","dyskeratosis congenita, autosomal recessive",14076_13519_9136_14600_13520_27353
9136,disease,"dyskeratosis congenita, autosomal recessive 1",MONDO,"dyskeratosis congenita, autosomal recessive","dyskeratosis congenita, autosomal recessive",14076_13519_9136_14600_13520_27353
14600,disease,"dyskeratosis congenita, autosomal recessive 6",MONDO,"dyskeratosis congenita, autosomal recessive","dyskeratosis congenita, autosomal recessive",14076_13519_9136_14600_13520_27353
13520,disease,"dyskeratosis congenita, autosomal recessive 3",MONDO,"dyskeratosis congenita, autosomal recessive","dyskeratosis congenita, autosomal recessive",14076_13519_9136_14600_13520_27353
27353,disease,autosomal recessive dyskeratosis congenita 4,MONDO,"dyskeratosis congenita, autosomal recessive","dyskeratosis congenita, autosomal recessive",14076_13519_9136_14600_13520_27353
54593,disease,"microcephaly 18, primary, autosomal dominant",MONDO,"microcephaly 18, primary, autosomal dominant",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
54716,disease,"microcephaly 19, primary, autosomal recessive",MONDO,"microcephaly 19, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
12106,disease,"microcephaly 5, primary, autosomal recessive",MONDO,"microcephaly 5, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
13923,disease,"microcephaly 9, primary, autosomal recessive",MONDO,"microcephaly 9, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
11437,disease,"microcephaly 4, primary, autosomal recessive",MONDO,"microcephaly 4, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
14623,disease,"microcephaly 14, primary, autosomal recessive",MONDO,"microcephaly 14, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
11488,disease,"microcephaly 3, primary, autosomal recessive",MONDO,"microcephaly 3, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
14484,disease,"microcephaly 12, primary, autosomal recessive",MONDO,"microcephaly 12, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
9617,disease,"microcephaly 1, primary, autosomal recessive",MONDO,"microcephaly 1, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
14473,disease,"microcephaly 13, primary, autosomal recessive",MONDO,"microcephaly 13, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
12989,disease,"microcephaly 7, primary, autosomal recessive",MONDO,"microcephaly 7, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
54806,disease,"microcephaly 23, primary, autosomal recessive",MONDO,"microcephaly 23, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
14173,disease,"microcephaly 11, primary, autosomal recessive",MONDO,"microcephaly 11, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
12029,disease,"microcephaly 6, primary, autosomal recessive",MONDO,"microcephaly 6, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
54804,disease,"microcephaly 21, primary, autosomal recessive",MONDO,"microcephaly 21, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
32583,disease,"microcephaly 24, primary, autosomal recessive",MONDO,"microcephaly 24, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
14908,disease,"microcephaly 17, primary, autosomal recessive",MONDO,"microcephaly 17, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
32694,disease,"microcephaly 25, primary, autosomal recessive",MONDO,"microcephaly 25, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
13849,disease,"microcephaly 8, primary, autosomal recessive",MONDO,"microcephaly 8, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
14660,disease,"microcephaly 15, primary, autosomal recessive",MONDO,"microcephaly 15, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
7988,disease,autosomal dominant primary microcephaly,MONDO,autosomal dominant primary microcephaly,primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
14730,disease,"microcephaly 16, primary, autosomal recessive",MONDO,"microcephaly 16, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
54805,disease,"microcephaly 22, primary, autosomal recessive",MONDO,"microcephaly 22, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
54761,disease,"microcephaly 20, primary, autosomal recessive",MONDO,"microcephaly 20, primary, autosomal recessive",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
30929,disease,"microcephaly 27, primary, autosomal dominant",MONDO,"microcephaly 27, primary, autosomal dominant",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
30928,disease,"microcephaly 26, primary, autosomal dominant",MONDO,"microcephaly 26, primary, autosomal dominant",primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
16660,disease,autosomal recessive primary microcephaly,MONDO,autosomal recessive primary microcephaly,primary microcephaly,54593_54716_12106_13923_11437_14623_11488_14484_9617_14473_12989_54806_14173_12029_54804_32583_14908_32694_13849_14660_7988_14730_54805_54761_30929_30928_16660
14798,disease,brachydactyly type A1D,MONDO,brachydactyly,brachydactyly,14798_7217_7218_14032_7219_20701_7222_7216_7221_7223_11757_7220_12658_13244_19679_19677_7215_19676_21004_19678_22599
7217,disease,brachydactyly type A3,MONDO,brachydactyly,brachydactyly,14798_7217_7218_14032_7219_20701_7222_7216_7221_7223_11757_7220_12658_13244_19679_19677_7215_19676_21004_19678_22599
7218,disease,brachydactyly type A4,MONDO,brachydactyly,brachydactyly,14798_7217_7218_14032_7219_20701_7222_7216_7221_7223_11757_7220_12658_13244_19679_19677_7215_19676_21004_19678_22599
14032,disease,brachydactyly type A1C,MONDO,brachydactyly,brachydactyly,14798_7217_7218_14032_7219_20701_7222_7216_7221_7223_11757_7220_12658_13244_19679_19677_7215_19676_21004_19678_22599
7219,disease,brachydactyly type A6,MONDO,brachydactyly,brachydactyly,14798_7217_7218_14032_7219_20701_7222_7216_7221_7223_11757_7220_12658_13244_19679_19677_7215_19676_21004_19678_22599
20701,disease,brachydactyly type A1A,MONDO,brachydactyly,brachydactyly,14798_7217_7218_14032_7219_20701_7222_7216_7221_7223_11757_7220_12658_13244_19679_19677_7215_19676_21004_19678_22599
7222,disease,brachydactyly type D,MONDO,brachydactyly,brachydactyly,14798_7217_7218_14032_7219_20701_7222_7216_7221_7223_11757_7220_12658_13244_19679_19677_7215_19676_21004_19678_22599
7216,disease,brachydactyly type A2,MONDO,brachydactyly,brachydactyly,14798_7217_7218_14032_7219_20701_7222_7216_7221_7223_11757_7220_12658_13244_19679_19677_7215_19676_21004_19678_22599
