node_id,node_type,node_name,node_source,group_name_auto,group_name_bert
8324,disease,pseudoarthrogryposis,MONDO,pseudoarthrogryposis,pseudoarthrogryposis
13388,disease,"developmental and epileptic encephalopathy, 11",MONDO,developmental and epileptic encephalopathy,developmental and epileptic encephalopathy
8866,disease,"bifid nose, autosomal recessive",MONDO,"bifid nose, autosomal recessive","bifid nose, autosomal recessive"
9787,disease,3-methylglutaconic aciduria type 3,MONDO,3-methylglutaconic aciduria,3-methylglutaconic aciduria
13146,disease,Brugada syndrome 7,MONDO,Brugada syndrome,Brugada syndrome
7974,disease,"intellectual disability, autosomal dominant 1",MONDO,"intellectual disability, autosomal dominant","intellectual disability, autosomal dominant"
14358,disease,AHDC1-related intellectual disability - obstructive sleep apnea - mild dysmorphism syndrome,MONDO,AHDC1-related intellectual disability - obstructive sleep apnea - mild dysmorphism syndrome,AHDC1-related intellectual disability - obstructive sleep apnea - mild dysmorphism syndrome
14048,disease,Cowden syndrome 6,MONDO,Cowden syndrome,Cowden disease
7557,disease,epidermolysis bullosa with congenital localized absence of skin and deformity of nails,MONDO,epidermolysis bullosa with congenital localized absence of skin and deformity of nails,epidermolysis bullosa with congenital localized absence of skin and deformity of nails
8627,disease,ureter cancer,MONDO,ureter cancer,ureter cancer
7384,disease,congenital trigeminal anesthesia,MONDO,congenital trigeminal anesthesia,congenital trigeminal anesthesia
9440,disease,"ichthyosiform erythroderma, corneal involvement, and deafness",MONDO,"ichthyosiform erythroderma, corneal involvement, and deafness","ichthyosiform erythroderma, corneal involvement, and deafness"
14900,disease,autosomal recessive limb-girdle muscular dystrophy type 2Y,MONDO,autosomal recessive limb-girdle muscular dystrophy,limb-girdle muscular dystrophy
30872,disease,frontotemporal dementia and/or amyotrophic lateral sclerosis 8,MONDO,frontotemporal dementia and/or amyotrophic lateral sclerosis,frontotemporal dementia and/or amyotrophic lateral sclerosis
7677,disease,hyperglycinuria (disease),MONDO,hyperglycinuria (disease),hyperglycinuria (disease)
13488,disease,"lipodystrophy, partial, acquired, with low complement component c3, with or without glomerulonephritis",MONDO,"lipodystrophy, partial, acquired, with low complement component c3, with or without glomerulonephritis","lipodystrophy, partial, acquired, with low complement component c3, with or without glomerulonephritis"
8748,disease,Hermansky-Pudlak syndrome 1,MONDO,Hermansky-Pudlak syndrome,Hermansky-Pudlak syndrome
10379,disease,Brunner syndrome,MONDO,Brunner syndrome,Brunner syndrome
7916,disease,primary intestinal lymphangiectasia,MONDO,primary intestinal lymphangiectasia,intestinal lymphangiectasia
9080,disease,split hand-foot malformation 1 with sensorineural hearing loss,MONDO,split hand-foot malformation 1 with sensorineural hearing loss,split hand-foot malformation 1 with sensorineural hearing loss
33007,disease,Galloway-Mowat syndrome 3,MONDO,Galloway-Mowat syndrome,Galloway-Mowat syndrome
10533,disease,Arts syndrome,MONDO,Arts syndrome,Arts syndrome
10901,disease,HEC syndrome,MONDO,HEC syndrome,HEC syndrome
9298,disease,GOMBO syndrome,MONDO,GOMBO syndrome,GOMBO syndrome
14105,disease,hypogonadotropic hypogonadism 19 with or without anosmia,MONDO,hypogonadotropic hypogonadism 19 with or without anosmia,hypogonadotropic hypogonadism with or without anosmia
32645,disease,trichohepatoneurodevelopmental syndrome,MONDO,trichohepatoneurodevelopmental syndrome,trichohepatoneurodevelopmental syndrome
10487,disease,"intellectual disability, X-linked 99",MONDO,"intellectual disability, X-linked","intellectual disability, X-linked"
8526,disease,talonavicular coalition,MONDO,talonavicular coalition,talonavicular coalition
14962,disease,"intellectual disability, autosomal recessive 57",MONDO,"intellectual disability, autosomal recessive","intellectual disability, autosomal recessive"
30015,disease,bone marrow failure syndrome 6,MONDO,bone marrow failure syndrome,bone marrow failure syndrome
9320,disease,Hall-Riggs syndrome,MONDO,Hall-Riggs syndrome,Hall-Riggs syndrome
14687,disease,retinitis pigmentosa 73,MONDO,retinitis pigmentosa,retinitis pigmentosa
20701,disease,brachydactyly type A1A,MONDO,brachydactyly,brachydactyly
14871,disease,retinitis pigmentosa 75,MONDO,retinitis pigmentosa,retinitis pigmentosa
12253,disease,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia",MONDO,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia","multiple epiphyseal dysplasia, with severe proximal femoral dysplasia"
13325,disease,COG5-CDG,MONDO,COG5-CDG,COG5-CDG
12943,disease,retinitis pigmentosa 46,MONDO,retinitis pigmentosa,retinitis pigmentosa
12787,disease,hereditary spastic paraplegia 39,MONDO,hereditary spastic paraplegia,hereditary spastic paraplegia
11787,disease,autosomal recessive limb-girdle muscular dystrophy type 2I,MONDO,autosomal recessive limb-girdle muscular dystrophy,limb-girdle muscular dystrophy
7276,disease,cat-eye syndrome,MONDO,cat-eye syndrome,cat-eye syndrome
10709,disease,early-onset parkinsonism-intellectual disability syndrome,MONDO,early-onset parkinsonism-intellectual disability syndrome,early-onset parkinsonism-intellectual disability syndrome
7799,disease,hypophosphatemic bone disease,MONDO,hypophosphatemic bone disease,hypophosphatemic bone disease
11186,disease,Usher syndrome type 1F,MONDO,Usher syndrome,Usher syndrome
14468,disease,congenital myasthenic syndrome 7,MONDO,congenital myasthenic syndrome,congenital myasthenic syndrome
8605,disease,"triphalangeal thumb, Nonopposable",MONDO,"triphalangeal thumb, Nonopposable","triphalangeal thumb, Nonopposable"
9050,disease,Cushing disease due to pituitary adenoma,MONDO,Cushing disease due to pituitary adenoma,Cushing disease due to pituitary adenoma
54708,disease,retinitis pigmentosa 80,MONDO,retinitis pigmentosa,retinitis pigmentosa
13402,disease,retinitis pigmentosa 27,MONDO,retinitis pigmentosa,retinitis pigmentosa
17985,disease,congenital radioulnar synostosis,MONDO,congenital radioulnar synostosis,congenital radioulnar synostosis
8790,disease,"anemia, nonspherocytic hemolytic, possibly due to defect in porphyrin metabolism",MONDO,"anemia, nonspherocytic hemolytic, possibly due to defect in porphyrin metabolism","anemia, nonspherocytic hemolytic, possibly due to defect in porphyrin metabolism"
12657,disease,Mungan syndrome,MONDO,Mungan syndrome,Mungan syndrome
11135,disease,"superior transverse scapular ligament, calcification of, familial",MONDO,"superior transverse scapular ligament, calcification of, familial","superior transverse scapular ligament, calcification of, familial"
8966,disease,Aagenaes syndrome,MONDO,Aagenaes syndrome,Aagenaes syndrome
12511,disease,preterm premature rupture of the membranes,MONDO,preterm premature rupture of the membranes,preterm premature rupture of the membranes
14259,disease,"neuronopathy, distal hereditary motor, type 2D",MONDO,"neuronopathy, distal hereditary motor,","neuronopathy, distal hereditary motor"
8709,disease,acrocephalopolydactyly,MONDO,acrocephalopolydactyly,acrocephalopolydactyly
29132,disease,Liddle syndrome 3,MONDO,Liddle syndrome,Liddle syndrome
8296,disease,familial porphyria cutanea tarda,MONDO,familial porphyria cutanea tarda,familial porphyria cutanea tarda
14586,disease,congenital myasthenic syndrome 4B,MONDO,congenital myasthenic syndrome,congenital myasthenic syndrome
8946,disease,"cerebral angiopathy, dysphoric",MONDO,"cerebral angiopathy, dysphoric","cerebral angiopathy, dysphoric"
26771,disease,"developmental and epileptic encephalopathy, 85, with or without midline brain defects",MONDO,"developmental and epileptic encephalopathy, 85, with or without midline brain defects","developmental and epileptic encephalopathy, 85, with or without midline brain defects"
10486,disease,"Olmsted syndrome, X-linked",MONDO,Olmsted syndrome,Olmsted syndrome
12180,disease,arrhythmogenic right ventricular dysplasia 9,MONDO,arrhythmogenic right ventricular dysplasia,arrhythmogenic right ventricular dysplasia
9489,disease,"hereditary palmoplantar keratoderma, Gamborg-Nielsen type",MONDO,"hereditary palmoplantar keratoderma, Gamborg-Nielsen type","hereditary palmoplantar keratoderma, Gamborg-Nielsen type"
32723,disease,immunodeficiency 60,MONDO,immunodeficiency,immunodeficiency
14368,disease,"melanoma, cutaneous malignant, susceptibility to, 10",MONDO,"melanoma, cutaneous malignant, susceptibility to","melanoma, cutaneous malignant, susceptibility to"
24566,disease,"febrile seizures, familial, 11",MONDO,"febrile seizures, familial","febrile seizures, familial"
14038,disease,"colorectal cancer, susceptibility to, 12",MONDO,"colorectal cancer, susceptibility to","colorectal cancer, susceptibility to"
14171,disease,complex cortical dysplasia with other brain malformations 4,MONDO,complex cortical dysplasia with other brain malformations,complex cortical dysplasia with other brain malformations
14999,disease,"tooth agenesis, selective, 9",MONDO,"tooth agenesis, selective",tooth agenesis
8662,disease,autosomal dominant vitreoretinochoroidopathy,MONDO,autosomal dominant vitreoretinochoroidopathy,autosomal dominant vitreoretinochoroidopathy
13375,disease,"Klippel-Feil syndrome 3, autosomal dominant",MONDO,"Klippel-Feil syndrome 3, autosomal dominant","Klippel-Feil syndrome 3, autosomal dominant"
8408,disease,"scapuloperoneal spinal muscular atrophy, autosomal dominant",MONDO,"scapuloperoneal spinal muscular atrophy, autosomal dominant",scapuloperoneal spinal muscular atrophy
11821,disease,"Meckel syndrome, type 3",MONDO,"Meckel syndrome,","Meckel syndrome,"
14697,disease,"immunodeficiency, common variable, 12",MONDO,"immunodeficiency, common variable","immunodeficiency, common variable"
10279,disease,terminal osseous dysplasia-pigmentary defects syndrome,MONDO,terminal osseous dysplasia-pigmentary defects syndrome,terminal osseous dysplasia-pigmentary defects syndrome
11928,disease,caudal duplication,MONDO,caudal duplication,caudal duplication
914,disease,"cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1",MONDO,"cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy,","cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy,"
8729,disease,congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency,MONDO,congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency,congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency
32715,disease,"intellectual developmental disorder, autosomal recessive 69",MONDO,"intellectual developmental disorder, autosomal recessive","intellectual developmental disorder, autosomal recessive"
13949,disease,peroxisome biogenesis disorder 11A (Zellweger),MONDO,peroxisome biogenesis disorder 11A (Zellweger),peroxisome biogenesis disorder
13255,disease,"arthrogryposis, renal dysfunction, and cholestasis 2",MONDO,"arthrogryposis, renal dysfunction, and cholestasis","arthrogryposis, renal dysfunction, and cholestasis"
9148,disease,Rosselli-Gulienetti syndrome,MONDO,Rosselli-Gulienetti syndrome,Rosselli-Gulienetti syndrome
14680,disease,"herpes simplex encephalitis, susceptibility to, 7",MONDO,"herpes simplex encephalitis, susceptibility to","herpes simplex encephalitis, susceptibility to"
7882,disease,lattice degeneration of retina leading to retinal detachment,MONDO,lattice degeneration of retina leading to retinal detachment,lattice degeneration of retina leading to retinal detachment
14400,disease,retinitis pigmentosa 70,MONDO,retinitis pigmentosa,retinitis pigmentosa
14377,disease,"developmental and epileptic encephalopathy, 24",MONDO,developmental and epileptic encephalopathy,developmental and epileptic encephalopathy
7346,disease,cochleosaccular degeneration-cataract syndrome,MONDO,cochleosaccular degeneration-cataract syndrome,cochleosaccular degeneration-cataract syndrome
11050,disease,microcephaly-cardiac defect-lung malsegmentation syndrome,MONDO,microcephaly-cardiac defect-lung malsegmentation syndrome,microcephaly-cardiac defect-lung malsegmentation syndrome
14351,disease,pontocerebellar hypoplasia type 9,MONDO,pontocerebellar hypoplasia,pontocerebellar hypoplasia
14812,disease,"metabolic encephalomyopathic crises, recurrent, with rhabdomyolysis, cardiac arrhythmias, and neurodegeneration",MONDO,"metabolic encephalomyopathic crises, recurrent, with rhabdomyolysis, cardiac arrhythmias, and neurodegeneration","metabolic encephalomyopathic crises, recurrent, with rhabdomyolysis, cardiac arrhythmias, and neurodegeneration"
27407,disease,Kleefstra syndrome 1,MONDO,Kleefstra syndrome,Kleefstra syndrome
8305,disease,Currarino triad,MONDO,Currarino triad,Currarino triad
8309,disease,primary release disorder of platelets,MONDO,primary release disorder of platelets,primary release disorder of platelets
8602,disease,"triglyceride storage disease, type 2",MONDO,"triglyceride storage disease,",triglyceride storage disease
11415,disease,Leber congenital amaurosis 3,MONDO,Leber congenital amaurosis,Leber congenital amaurosis
13559,disease,Hermansky-Pudlak syndrome 7,MONDO,Hermansky-Pudlak syndrome,Hermansky-Pudlak syndrome
14821,disease,complex lethal osteochondrodysplasia,MONDO,complex lethal osteochondrodysplasia,complex lethal osteochondrodysplasia
49221,disease,"myopia 26, X-linked, female-limited",MONDO,"myopia 26, X-linked, female-limited","myopia 26, X-linked, female-limited"
33123,disease,exudative vitreoretinopathy 7,MONDO,exudative vitreoretinopathy,exudative vitreoretinopathy
11966,disease,"periventricular heterotopia with microcephaly, autosomal recessive",MONDO,"periventricular heterotopia with microcephaly, autosomal recessive","periventricular heterotopia with microcephaly, autosomal recessive"
13082,disease,Hirschsprung disease-ganglioneuroblastoma syndrome,MONDO,Hirschsprung disease-ganglioneuroblastoma syndrome,Hirschsprung disease-ganglioneuroblastoma syndrome
14585,disease,congenital myasthenic syndrome 3C,MONDO,congenital myasthenic syndrome,congenital myasthenic syndrome
7067,disease,pyruvate kinase hyperactivity,MONDO,pyruvate kinase hyperactivity,pyruvate kinase hyperactivity
34145,disease,oculocerebrodental syndrome,MONDO,oculocerebrodental syndrome,oculocerebrodental syndrome
10920,disease,microtia,MONDO,microtia,microtia
13910,disease,hypogonadotropic hypogonadism 8 with or without anosmia,MONDO,hypogonadotropic hypogonadism 8 with or without anosmia,hypogonadotropic hypogonadism with or without anosmia
9646,disease,Monosomy 7 myelodysplasia and leukemia syndrome 1,MONDO,Monosomy 7 myelodysplasia and leukemia syndrome,Monosomy 7 myelodysplasia and leukemia syndrome
11392,disease,autosomal recessive nonsyndromic deafness 20,MONDO,autosomal recessive nonsyndromic deafness,autosomal recessive nonsyndromic deafness
